date,danceability,energy,valence,tempo,acousticness,instrumentalness,speechiness,liveness,loudness,key,mode,audio_feature_event_count,audio_feature_total_ms
2018-10-02,0.6524482306101218,0.7622629388361251,0.4945702507661753,109.21273805276756,0.1431847156653717,3.6711804765503055e-06,0.2163743857722196,0.28286333894212085,-4.609369728652665,0.0,1.0,12,2135934
2018-10-03,0.694927758606924,0.7197628334528848,0.45076507025040435,110.118287521524,0.18038190625064832,2.9199183172845104e-06,0.10685418085620685,0.12122438700243356,-5.121880938625117,0.0,1.0,16,1590667
2018-10-04,0.6674503586655092,0.7116434723334473,0.43159380045389545,116.17114637463372,0.1371464521232142,0.004156249142233388,0.09339570062681787,0.14995899067897722,-5.144206521287413,10.0,0.0,55,9625124
2018-10-05,0.655225839975363,0.6913431612819982,0.48423318930921294,115.62331344181172,0.15875557711254984,0.0029889022671913006,0.0986817088874109,0.15930845339143093,-5.208880537864221,11.0,0.0,54,8114613
2018-10-06,0.6141144605275762,0.6125783247822442,0.39186771488831756,112.20689309123308,0.2577611629114639,0.0009390975123999821,0.06668011870492488,0.1269466158155624,-6.352497255642227,9.0,0.0,9,1910283
2018-10-07,0.6938222304901625,0.6913844846165187,0.44181610935582305,115.03520632754699,0.1439720150795355,3.765543768683264e-05,0.06781693249963469,0.12768541024100935,-5.2959821584007605,0.0,0.0,17,3031791
2018-10-08,0.7259178467246058,0.7329034306379731,0.5113381007713854,100.91936130876537,0.1010448903627154,0.0010948188699688001,0.14258257876854422,0.14036742598523583,-4.780053412199671,8.0,0.0,25,2513789
2018-10-09,0.6409151714279339,0.7910618371844839,0.3636321023566336,120.10103069018793,0.04733954337515933,0.00010031252642729722,0.09463683898940284,0.16000107402531089,-4.867033013611058,4.0,0.0,5,761807
2018-10-10,0.7019468810420848,0.6655228768060599,0.4703030569222951,104.38574351919414,0.10823784343174803,0.00012507633050079923,0.08168185859853443,0.11184245294804054,-4.886684519770483,2.0,0.0,33,3522170
2018-10-11,0.7220533707429215,0.7045307514854334,0.5171321801915952,114.84246391464374,0.14479580208030313,0.0003068086405643195,0.08624202880095252,0.13823048026525497,-4.6559220913023704,8.0,1.0,32,5025806
2018-10-12,0.6706976735310967,0.681441267691315,0.4146457570033461,112.47300579538899,0.17034812348547654,0.00023704015581167521,0.08410240091739352,0.1537107319282943,-5.09830981628819,9.0,0.0,37,4847647
2018-10-13,0.728289473903661,0.7317905760569136,0.4736453521933267,113.30347690111012,0.16591524350683942,9.490378049221172e-07,0.10838583536174624,0.11570010238582126,-4.394521318951754,9.0,0.0,6,1079251
2018-10-14,0.7386304680120142,0.6984603863138373,0.4477751558294259,110.0760275447558,0.11883506963327535,1.2836779868037324e-05,0.08328650588978591,0.11116845109982328,-5.379207313923006,11.0,0.0,15,2109839
2018-10-15,0.6807285510859472,0.7009007277098603,0.48852045738844396,109.56226589115023,0.14378075470001156,3.894363768679679e-05,0.09611083850481432,0.18533486223617365,-5.1760740207665,0.0,0.0,29,3524619
2018-10-16,0.7229900918672912,0.6706813292916783,0.4525079128001106,104.49856659277228,0.11167835905462475,9.81009155033855e-05,0.0823762685138841,0.14383552016319998,-5.37898540366172,0.0,0.0,31,3268628
2018-10-17,0.6209520001845378,0.5834302267764324,0.35439826124398977,104.41237117622335,0.24082852923386067,3.328715360720108e-06,0.07407319542551338,0.12275947222193746,-6.82768449626311,0.0,0.0,21,1950820
2018-10-18,0.6606406786952669,0.6179163831599597,0.3217981079476524,106.36651632379133,0.14814145909157397,5.431047985338531e-06,0.07302054963303305,0.13398731042908887,-6.675670633179319,0.0,0.0,8,1162230
2018-10-19,0.6586748605396829,0.6035651901322623,0.4874666700066254,108.35052280646508,0.19929606443802808,4.547240481117645e-06,0.07999568523683716,0.1538795963830292,-6.304951978414324,0.0,0.0,41,4890280
2018-10-20,0.6453655846727168,0.6245849493629002,0.39606646126139816,102.43872759898238,0.15084686771430586,7.521217677148482e-07,0.06980075616622639,0.1528702134515137,-6.34896148000282,0.0,1.0,25,3687020
2018-10-21,0.6827302616532894,0.641290401221736,0.5858003087108761,112.163978058453,0.12953115713328978,3.75690861898647e-05,0.08333396604726512,0.16541701712382773,-5.628912597001231,10.0,0.0,11,1464801
2018-10-22,0.7044685081911528,0.7250052116130207,0.5320892741400728,103.72053517421334,0.10467769627369668,8.196324327115284e-05,0.11236174733168486,0.16019870430335983,-5.181954117591743,8.0,0.0,14,2275687
2018-10-23,0.5831458542688116,0.7381029701365533,0.43873485048016525,115.59645102870864,0.14290954686170426,0.0005376848308126343,0.08094451218647435,0.23357927640909273,-4.961478993780137,0.0,0.0,15,1974320
2018-10-24,0.7615834502103788,0.6408411030689433,0.4415999150685447,108.63141263398731,0.06586527069012585,9.250493916856727e-07,0.07572941473849633,0.16707925115877992,-5.322999306681996,7.0,1.0,8,692323
2018-10-25,0.748247704411207,0.6628638272025505,0.4551293107770229,109.68984525552607,0.11205704282656626,0.0001849408147010239,0.09726007661603923,0.14175794505755845,-6.0009080260443115,0.0,0.0,12,1555810
2018-10-26,0.6444494862812572,0.6534344103642125,0.3431701255092518,113.73549738353323,0.08673643178143978,2.4767551185009223e-06,0.06846106821322122,0.26400358880575076,-5.629461684120456,4.0,1.0,8,1404757
2018-10-27,0.7173033102293372,0.6824020458069724,0.420983302249239,111.60341564824694,0.10459216559912704,2.0605961496026573e-06,0.13606668429945923,0.20539787136928206,-5.3239247573475845,8.0,0.0,5,661646
2018-10-28,0.514902464452218,0.5923931984319601,0.41404561764526693,108.8342846159512,0.20215186425234855,7.15903667943662e-06,0.06399174769508884,0.20130233469156156,-6.918133592096876,4.0,1.0,15,2199434
2018-10-29,0.6894101615074024,0.6589271180137424,0.7156135156194658,94.43257026988738,0.124137337075866,3.8146915066940567e-07,0.11198507827442092,0.18234406212368065,-5.1163773995891475,10.0,0.0,2,225872
2018-10-30,0.6497583898295307,0.6349540256184458,0.5432091794944759,104.53100296869411,0.19041320645883245,0.0017136948270889496,0.08855238168484929,0.12850593738824134,-7.429019971389787,6.0,1.0,6,520094
2018-10-31,0.6871532271271265,0.7181761016382919,0.435811177198855,108.5005058376294,0.0877514980009913,3.934341517150424e-06,0.08484682123774775,0.2925355738388609,-5.612224921775548,11.0,1.0,12,915954
2018-11-01,0.6637132311561068,0.7655246678464795,0.4885212511702827,121.06650391063401,0.07025415434356592,0.0013513476671040893,0.06382650224235527,0.20981227535257085,-5.34379327816771,11.0,0.0,9,1547703
2018-11-02,0.5579007877812081,0.8372547324828721,0.4853177374578662,133.92312894530818,0.03591555991126727,0.010355714932641761,0.08749922806529761,0.22566330467227388,-4.847604025089467,11.0,0.0,29,5193574
2018-11-03,0.6716635992070188,0.7629592428716045,0.5178610114729206,125.40000662814242,0.10688025431921715,0.0008981316887211069,0.08278363143242788,0.2079312363759069,-4.988185216804454,8.0,1.0,15,2370800
2018-11-04,0.6007226952732149,0.6744489230640294,0.45500648256788473,105.7818261607442,0.14234253100905128,2.262822661749916e-08,0.07464152908146161,0.2490663928930606,-5.704536800201141,0.0,1.0,10,477280
2018-11-05,0.49880695522611707,0.640874708773999,0.42975863950329657,106.74360210129832,0.22318735378279617,0.0008313639827391196,0.05654138236886371,0.22699134073925484,-6.59895060396164,0.0,1.0,14,1655072
2018-11-06,0.478,0.633,0.287,89.909,0.123,0.0,0.0345,0.41,-6.19,0.0,1.0,2,479668
2018-11-07,0.521301029618975,0.6400217885868609,0.23979797672165795,89.94879013532555,0.08636966953854282,1.2483179709974755e-06,0.03297861247284683,0.2933602895849234,-5.763621393031175,0.0,1.0,3,545056
2018-11-08,0.7561695678340778,0.724089361357376,0.44856345339228265,104.95187006087822,0.2132781590703919,0.0016536724265641999,0.061903827457697735,0.09682372861739312,-5.936056237124141,6.0,1.0,3,345608
2018-11-09,0.6883145449368779,0.6907078699341628,0.3557783066080796,124.30686622550185,0.08397520945789264,6.106549961988793e-06,0.059213147327914904,0.09076349999559716,-4.457370800055182,9.0,1.0,6,1362756
2018-11-10,0.6324507356540572,0.5885489761450159,0.22904236553625504,118.38937011356388,0.06812563017463705,9.105106030392484e-06,0.03534954491802167,0.07538279461657622,-6.7105687454571274,9.0,0.0,12,471893
2018-11-11,0.6353102504995314,0.7509717085646455,0.47442181980049636,119.02999182564552,0.0660489978795666,0.003349622848197825,0.05529034105246624,0.1499460480052219,-4.511453339521686,6.0,0.0,18,3106912
2018-11-12,0.6219409938724796,0.6035582806220318,0.4144122418518288,116.30531813130132,0.1069891444841002,0.019958945596193538,0.16866213296674099,0.22267254007520773,-7.613334929452592,8.0,0.0,33,4640213
2018-11-13,0.609917544879665,0.5355388577315658,0.4205581954500947,112.19520956894256,0.13708155662937455,0.0001378389007848331,0.23834549794711524,0.2913004223846608,-8.650398397741759,8.0,0.0,12,1448206
2018-11-14,0.641609665318165,0.5649274181961753,0.3699274996492991,117.32310610853176,0.08618074543438273,0.02518234709244873,0.20516748063225723,0.29256142518643713,-8.021281610316944,8.0,0.0,25,3535776
2018-11-15,0.6751074795543462,0.587779038784391,0.44533688704916263,111.61046803852011,0.08444652475031549,0.03435877933535339,0.15735417843276667,0.25254854179772857,-7.249631949940254,8.0,0.0,22,1343195
2018-11-16,0.6265050861080101,0.5796535687156882,0.43196543211297433,113.02613883453989,0.08114135583238381,0.06420563919741543,0.17916024625855037,0.26035170930825857,-7.885876319721784,8.0,1.0,16,2085288
2018-11-17,0.6876102947081024,0.5278830648399272,0.3525648723069711,132.27715025010167,0.006544739565281587,0.11012686904049548,0.11000000000000001,0.09534414145574456,-8.295325422297516,8.0,1.0,4,772086
2018-11-18,0.6875208835411901,0.5700759653081016,0.4729414271602571,119.81286724192194,0.09489924547162118,0.13476547272928366,0.14461057750684853,0.10038359088965039,-7.614103704966015,8.0,1.0,14,2106659
2018-11-19,0.6739393936842409,0.7185868654439952,0.6630511794685504,106.24041628966897,0.11830293337695721,0.0007170255536483475,0.11847393068374411,0.33876722074604043,-5.160538837479807,1.0,0.0,13,831349
2018-11-20,0.6334938551543503,0.8037562581492834,0.38268191702599763,122.07678594584587,0.023939709007674625,0.08560633653198665,0.1393876174497604,0.2714282660755339,-5.175025826079994,11.0,1.0,20,2797792
2018-11-21,0.6671720216613936,0.571698064913679,0.39719731297270994,117.17422200318906,0.032591236093899,0.08442849247624117,0.18837700969671942,0.23204175504166688,-8.27629257347848,8.0,1.0,20,2184347
2018-11-22,0.6237927926865904,0.6212872368986457,0.42567474493191215,111.09328964592788,0.07479047736120988,0.06031882584152505,0.17295971810365482,0.2971779564511406,-7.492288900212572,8.0,1.0,23,2629690
2018-11-23,0.6085623032540105,0.6568532804626002,0.47891744453260177,109.09127966238276,0.12368519865766929,0.023840715947836235,0.15215593519717552,0.24538411920341405,-6.429187797364605,6.0,1.0,26,3381581
2018-11-24,0.6610581860393032,0.7453741769372898,0.4132412921170087,118.32363526971284,0.04263973237715731,0.07658145932397127,0.06907078587211621,0.1880044206758415,-6.088704090948017,11.0,0.0,16,2884197
2018-11-25,0.735946395058525,0.7203131690466548,0.4754616618749994,114.49391068880176,0.03557332223475571,0.07790164638584825,0.09615369456859643,0.16810614574657412,-6.125592936392475,5.0,0.0,8,1009739
2018-11-26,0.7627981377465788,0.7409929892232479,0.5261872868468632,143.39447951166272,0.05764760425030101,0.0012338920600685468,0.12539764677246779,0.22104428627047298,-4.57595590191561,5.0,1.0,8,1774839
2018-11-27,0.769788029925187,0.7616178009368471,0.5735978718743682,146.7776958785469,0.03805180039765451,0.004600839539664352,0.14556751701826512,0.21826223714362736,-4.471951447395026,5.0,0.0,3,474784
2018-11-28,0.6517494728089677,0.6810788179922455,0.4316726019040469,110.12201031945284,0.12280280296253497,0.12099489903614229,0.07246097297907658,0.1585742910783733,-7.0188679874060735,1.0,0.0,13,2727664
2018-11-29,0.8029954292888057,0.7226238035777688,0.5575416300255727,136.41810427056632,0.08149392069194365,0.016955673818101875,0.16635058837981692,0.18577435577840665,-4.812849218589656,5.0,1.0,13,2670044
2018-11-30,0.6391226389952777,0.6013992498389574,0.33237581758568757,127.8545706721449,0.19362756569391418,0.03515468335635391,0.16641860387202492,0.2707012839236194,-8.081212499181463,8.0,0.0,12,1313318
2018-12-01,0.7771948313570769,0.5836404110470227,0.34184475845358836,117.88032095117612,0.2337378101421618,0.050091500653987174,0.1424409343439758,0.1559302074533096,-7.4906757209940595,6.0,0.0,7,932740
2018-12-02,0.8282251054744316,0.689370468965974,0.6684545202682559,141.11749772036703,0.07877624831737791,2.7694342474952648e-06,0.17603023600374618,0.3048316658184545,-4.465428098207914,5.0,0.0,4,664142
2018-12-03,0.6840864521301772,0.5940856868534883,0.371327168146594,115.0885308806804,0.1672662287653379,0.13746224279365432,0.07361369150637063,0.16027980252329385,-8.175917451958284,5.0,0.0,15,1698732
2018-12-04,0.633835648777117,0.5610363803936171,0.28184513698101693,115.45041857621592,0.05174528973657109,0.15206299581358373,0.14137805553039678,0.2959540521524151,-9.516911984622972,11.0,0.0,13,1192428
2018-12-05,0.6484208270229629,0.598291545575775,0.4504999084412828,112.45413380606357,0.09519285532968678,0.025070916887951517,0.13854792371758554,0.2628383115064533,-7.595052997416966,8.0,0.0,13,1856732
2018-12-06,0.5986519186979485,0.5671902847777957,0.3148176481866197,127.4531322103831,0.09058681589114202,0.060523748986876,0.2805741386147976,0.21351062815000799,-8.797338835150347,8.0,0.0,7,761506
2018-12-07,0.816,0.726,0.65,136.048,0.099,0.0,0.129,0.372,-3.998,5.0,0.0,1,253390
2018-12-08,0.8154608230784749,0.6229809965705063,0.4667261529150696,118.75073756304216,0.4268526909421021,0.11088678216905387,0.2225513415372201,0.19352162598345773,-5.866760722211015,3.0,0.0,3,495700
2018-12-09,0.6788729168355647,0.5823109971957702,0.33267315505998224,114.43570875401977,0.1187045321467845,0.0004205930623894367,0.1014379960670105,0.2260948257905995,-10.155920717625074,5.0,0.0,5,962118
2018-12-10,0.8487123154011953,0.661987812814839,0.6338469319881069,141.2127977087149,0.28288037146778144,0.0023762421837927143,0.18195739158775728,0.1946426228634504,-5.8058001459469475,7.0,0.0,6,975697
2018-12-11,0.536,0.7629999999999999,0.355,135.922,0.0159,0.0,0.0468,0.104,-3.742,9.0,0.0,1,195887
2018-12-12,0.7577040873839432,0.5356726134352813,0.44266694571272525,117.78817477225559,0.24145837254396507,0.0010983792836264336,0.15239903764063356,0.2649137312506827,-7.156202315674495,8.0,0.0,13,1144375
2018-12-13,0.7679414712420216,0.5571827795209743,0.5751372799462509,116.97643243179493,0.30105850047030563,0.03336529313717488,0.18269374572043257,0.21532726157716797,-7.645837189887713,8.0,1.0,12,1399090
2018-12-14,0.6501024187856884,0.5269576491004023,0.4061410148695591,134.93778350386327,0.058667660312911485,0.0002583098593700831,0.17037763547430138,0.16501072979075074,-8.264196551924305,8.0,1.0,6,327313
2018-12-15,0.745,0.647,0.43,101.382,0.0431,0.0,0.149,0.841,-6.797999999999999,11.0,0.0,1,148041
2018-12-16,0.6359516436341465,0.6338342397013706,0.4752662281158927,116.24489731154564,0.101360194335807,0.0298268228939319,0.11595450334157521,0.2307523052506827,-6.8264247327867125,6.0,0.0,64,3060383
2018-12-17,0.601938378249005,0.7896523865787288,0.5855720204214752,114.39914614434254,0.02808188670092719,0.00395013930729466,0.09231518059251943,0.17743069643028703,-4.55547587296076,10.0,0.0,13,593297
2018-12-18,0.726625992817265,0.5912090968725372,0.40192542131318515,111.42166168940571,0.021926080411709462,0.10868843658947507,0.13189795985785546,0.4408270017980434,-7.482728691298131,8.0,1.0,5,423794
2018-12-19,0.6762390260485749,0.6388222834022539,0.5295632633726048,113.15555590579265,0.06754509590155712,9.424500514952573e-05,0.1517974796303933,0.32883869946609895,-6.14408746614354,8.0,1.0,14,897170
2018-12-20,0.7071293278441907,0.589704403827384,0.4622229859935098,111.98859257158271,0.15700163350657226,0.0050839389481645856,0.14456759097822972,0.2320333238093649,-7.205873350685032,1.0,0.0,13,1438476
2018-12-21,0.6184122806814181,0.6297417820493699,0.4757665051295941,117.91962838797025,0.14475048222950526,0.024952267729679005,0.22695548964588838,0.2308947086369398,-7.421506982466362,8.0,0.0,26,3882081
2018-12-22,0.6291087795670551,0.6536820342093039,0.4722935042651414,114.0389821696871,0.13358761126692287,0.009427910619445815,0.16441323707087463,0.23325816154614695,-6.764024217840394,8.0,0.0,36,5375789
2018-12-23,0.5531138755427563,0.6084810055332753,0.43242110154183533,119.3797172317323,0.26344318337133404,2.4511461535621454e-05,0.17827410715591882,0.18841572493707753,-7.083221396491948,8.0,0.0,9,1435497
2018-12-24,0.6828257462237941,0.584893123629741,0.45348582273639465,108.29680639980053,0.15444785091218802,0.03357576238314721,0.1294614457831325,0.21624204965330485,-7.3341672460386045,8.0,0.0,21,2478546
2018-12-25,0.6287944290802614,0.5384754038682845,0.38743465102242974,126.71182659499122,0.23180769570986362,0.036964142403294875,0.1881827493577842,0.16437294818097675,-7.776696690139897,5.0,0.0,17,1260869
2018-12-26,0.6007956203730067,0.6254732909785498,0.41490676269796073,100.01030815859231,0.24139897930734083,0.13942948577758485,0.17048494087448474,0.3531807728095509,-7.732793811947472,11.0,0.0,26,2360064
2018-12-27,0.6544623819984653,0.5329123891229427,0.46105160483611035,101.04967268056359,0.2720105790580756,0.02963269701267242,0.17373861032310073,0.24820024981388736,-7.929309274697744,8.0,0.0,20,2624754
2018-12-28,0.6514763490560505,0.6229810108748358,0.46163466423605093,114.50596225167601,0.17201850007437744,0.010597094501792925,0.20518898753034095,0.20838045325880336,-6.4761557387893935,8.0,1.0,25,2796548
2019-01-01,0.3929999999999999,0.8549999999999999,0.3279999999999999,74.304,0.00469,0.0,0.122,0.0735,-4.329,6.0,1.0,1,43210
2019-01-04,0.5626324390150819,0.6717015026350758,0.5391915608183828,93.77954261051185,0.14721944259559305,0.07990383536951778,0.18930275095671117,0.16890828929975332,-6.559093627592141,8.0,1.0,6,576454
2019-01-05,0.5762942919271944,0.6122275968393255,0.4384509216166927,110.72613892231833,0.14633909096635048,0.02964275818878487,0.23040421618172993,0.23483655429189756,-7.747604222176827,8.0,0.0,20,2702208
2019-01-07,0.604,0.964,0.078,127.92899999999999,0.00016,0.611,0.033,0.858,-4.713,8.0,1.0,1,157031
2019-01-08,0.6716523384903899,0.6702545509638762,0.5050980661236818,118.52099231292911,0.2825311622504416,0.07073466044743357,0.11658868997296741,0.1681779059641108,-6.579671535290697,5.0,0.0,17,2514742
2019-01-10,0.5806096982596091,0.6729436572510705,0.3272491942493283,133.85768283931986,0.11002015210500699,0.007065450106829096,0.06369701550408265,0.27874478747302417,-5.768458865390313,4.0,0.0,13,1312751
2019-01-11,0.6674404106039411,0.738215643985544,0.4738806991671144,109.06202858933179,0.11966181650674884,0.0002464345155665221,0.07016704960803377,0.16036519397303206,-5.186158475235637,8.0,0.0,17,2925252
2019-01-12,0.6442644289855721,0.7705905312230668,0.4211596224018088,114.18287325080313,0.10861202196080187,0.03836103107618842,0.06837671433048657,0.2131393747831343,-5.61536831745783,8.0,0.0,22,3573640
2019-01-13,0.5807748994891343,0.5989285985348558,0.27521123776151263,103.74990755779709,0.2805145102306752,0.17966955597789772,0.053883293121860555,0.13902416408418863,-9.819780336322559,1.0,0.0,10,935471
2019-01-14,0.6952017067338393,0.8167300729105001,0.5433127086929526,117.88600736655499,0.05529917839336647,0.010264651701946502,0.06883777843465323,0.2229021635389666,-4.813919570328472,6.0,0.0,12,1244951
2019-01-15,0.6723045270766623,0.6576698164784737,0.4444308719994001,113.60578295247181,0.12279335636229192,0.009329230526048945,0.15169039027857628,0.205270275403245,-6.169220769526024,6.0,0.0,34,4960508
2019-01-16,0.6396663254097369,0.7123165806055631,0.4177114020911054,126.16023605987368,0.08430880052544056,0.012656130600366211,0.10559011784734355,0.12477532734691986,-5.367826112575995,7.0,0.0,30,4485379
2019-01-17,0.6446648855072825,0.730805589235121,0.45461916586844614,123.12136581452916,0.13378911886987402,0.03904821216122511,0.11473837690015061,0.17820061641022716,-5.279344566432719,4.0,1.0,42,6739992
2019-01-18,0.5923170682608311,0.7075056406087021,0.31494351445011287,129.90243624359803,0.12116184772071228,0.004797601331741839,0.06432676869698467,0.18181215358024816,-6.237306049967922,7.0,0.0,21,3586581
2019-01-19,0.5881771873163629,0.6159840879246372,0.35820277980506715,119.11101212114298,0.10973852122093355,0.06247174502279368,0.20828860808254554,0.228669067260005,-7.737507052316662,8.0,0.0,27,5345123
2019-01-20,0.5418316862276638,0.6286757682536988,0.31837697403970805,121.18112459897381,0.16196074501684804,0.18380890287521642,0.13817628566537898,0.18288146323248794,-8.183796063737882,7.0,0.0,31,5216929
2019-01-21,0.6065882402424405,0.7019725087314144,0.4590357766257469,121.31678184554626,0.14150425496126295,0.014184674871576049,0.1451632021820383,0.15229648954318067,-5.575457731237327,11.0,0.0,21,3280969
2019-01-22,0.6225431329209534,0.7779059704973471,0.36764928045542006,112.88756441129857,0.05254471672470728,0.00041814502686299764,0.06699504041640826,0.14865866501290675,-5.255214636305332,8.0,0.0,11,1886610
2019-01-23,0.548480200805996,0.6443788958400273,0.32899017285443977,128.41396626282864,0.08848918320974587,5.085264224633071e-05,0.30031306688003095,0.27957691823067277,-7.94985059200178,11.0,0.0,10,1904724
2019-01-24,0.6624827735565558,0.702384654911198,0.45275222216313565,110.2514351667235,0.10983097659062212,0.011871129204546617,0.1534447272958564,0.2168001110273471,-6.124643422453425,8.0,0.0,36,4795215
2019-01-25,0.5898478369522225,0.5887713635568119,0.409382798367822,118.74020450147466,0.10635766357298491,0.015487955330415774,0.24523701943848797,0.27805490996751786,-8.017552445195273,8.0,0.0,34,3011191
2019-01-26,0.5202790738687897,0.6383554872518391,0.37581799858913634,124.62638471228458,0.2994173762974907,0.24346200513201652,0.09412114783835533,0.1634696966643152,-12.006605462057845,8.0,0.0,5,317536
2019-01-27,0.5302287961935005,0.7598127018223578,0.3305941399147694,126.94168408282832,0.12689491899488886,1.1330806315310606e-05,0.16133311239889112,0.24624991471428406,-5.483063176203753,8.0,0.0,19,1991541
2019-01-28,0.5488492869050152,0.617337763598833,0.4026997517440672,122.74216176057242,0.11795849100580481,0.005276283499966708,0.27379606066802237,0.2774709321353251,-7.732943413793083,8.0,0.0,23,1697039
2019-01-29,0.6350899097059999,0.6758332163303841,0.392325507248131,117.44492255514267,0.0801291575384193,5.403514909806865e-05,0.16536811810842542,0.33091623128457137,-6.335776328689526,8.0,0.0,25,1982856
2019-01-30,0.6131645405646963,0.6448222410936703,0.3505268259363463,117.04132471484823,0.093999963994974,6.630718478455318e-05,0.16667631594763857,0.1886055189086489,-6.761514598934981,11.0,0.0,12,1414247
2019-01-31,0.599174605947967,0.6194328672387087,0.3898243403111392,122.91723840941816,0.17591338211425206,0.020633676928440495,0.17667312751920075,0.23889930202107285,-7.705310330479758,8.0,0.0,53,9243259
2019-02-01,0.6180638203321434,0.5650922335917289,0.42879193802838916,118.42837519894059,0.22826628189711284,0.009048163418560155,0.20814835682330907,0.23803943078724196,-8.691873074071452,8.0,0.0,35,5171142
2019-02-02,0.6525424270603902,0.5278661214092377,0.43799748557571977,116.56008835111132,0.2682858454613782,0.03304486783489521,0.21493059272306564,0.2778488540248155,-9.500918632843566,7.0,0.0,23,2792687
2019-02-03,0.6559983242615747,0.5864427608834993,0.4020773663519306,111.98257714760076,0.23538284450253744,0.08703852777425033,0.15092621513278448,0.2121163201140059,-8.2122864978885,7.0,0.0,25,2585129
2019-02-04,0.6773359988986458,0.5775136705600981,0.5152368867305703,106.86262396957238,0.2228143074095769,0.0020319556188450358,0.14492515611966966,0.265301029928223,-8.462608967939252,0.0,0.0,22,1852265
2019-02-05,0.6430880834825988,0.5959912714447588,0.3717164562780469,110.1025800527312,0.14144510862633392,0.060032810501586924,0.1412984881225473,0.26174461132173593,-7.703568145394588,0.0,0.0,10,1622949
2019-02-06,0.6798503220232844,0.6618232288719358,0.5295039955798932,119.3507980578042,0.1310966483106919,0.00020567216875482807,0.13684886606208263,0.3408608969114104,-7.050020449278476,0.0,0.0,17,1750184
2019-02-07,0.6400208153857543,0.5270173804750287,0.4941682271545363,115.12800957160476,0.21276363622940983,0.00019513133192167583,0.17468281804422703,0.2456112119281645,-9.160935176493934,11.0,0.0,25,2539804
2019-02-08,0.5855624731877154,0.6444698001478156,0.41804327295771293,131.2826765682082,0.22120159422721158,0.000398678665775558,0.26292887666123266,0.2615083871084278,-7.958426068841153,8.0,0.0,16,1328682
2019-02-09,0.6740182833925852,0.6931300152361605,0.43129355002539366,141.72427932960895,0.2232132554596242,3.150533265617064e-05,0.07543372270187912,0.36775825292026415,-7.70535500253936,7.0,0.0,2,196900
2019-02-10,0.6302504474456958,0.5195740242194005,0.6434182632625894,124.87361981075165,0.2870005052771172,0.00020228685132837776,0.30935470952174415,0.304040984031548,-9.069745606556886,0.0,0.0,8,401166
2019-02-11,0.6771807147171012,0.5153789402203418,0.4442879316730124,119.26215542664164,0.26699862449209333,0.00021134851009533355,0.13783876659739044,0.17202348329358902,-8.856436144469415,8.0,0.0,15,1703807
2019-02-12,0.6660750173360153,0.6330061883679722,0.5667173507062272,121.81969437587625,0.18802956060410952,0.001092590704389352,0.14530280133077722,0.24517142722410346,-6.423912965042007,0.0,1.0,29,1654071
2019-02-13,0.586147558210471,0.571378334267804,0.4784717540073512,122.27444303196359,0.30272865104690105,0.0059037104562920445,0.11050381175881488,0.20358219568874017,-8.388483724341727,11.0,0.0,25,1701498
